year,scenario_code,scenario,s_mil_2025_assumed,g_world,d_mil,d_rest,epsilon,m_NATO,m_nonNATO,M_NATO,M_nonNATO,M_global,eta_mil,eta_rest,E_mil_Gt,E_rest_Gt,E_world_Gt,s_mil,model_family,cum_E_mil_Gt,E_mil_S0_Gt,incremental_E_mil_vs_S0_Gt,cum_incremental_E_mil_vs_S0_Gt,combined_model,combined_model_label,projected_pathway,trajectory_label,analysis,ssp,GDP_world,GDP_NATO,GDP_nonNATO,s_NATO_GDP,economy_GHG_intensity,intensity_multiplier_q,E_world_AR6_Gt,GDP_model_basis,bloc_split_basis,ar6_model,ar6_scenario,world_GHG_minus_AR6_Gt,E_world_S0_Gt,incremental_E_world_vs_S0_Gt,cum_incremental_E_world_vs_S0_Gt,GDP_valuation,GDP_world_2025_calibrated,s_NATO_GDP_2025_calibrated,m_nonNATO_2025_calibrated
2029,S3,"NATO→5%, nonNATO→3.5%",0.055,0.03,0.01,0.01,0.0,0.03517969004118492,0.027258352042179364,2.3280269010369676,1.7908889140568116,4.1189158150937795,0.9829773969360758,0.43305997207673264,4.048801146119718,55.32642182867414,59.37522297479386,0.06819007901391001,Original model reference case,17.28894754869078,3.24077491813728,0.8080262279824382,1.699192014447934,Original,Original model — MER reference parameterisation (2025 military footprint 5.5%; g=3%/yr; d_mil=1%/yr; d_rest=1%/yr; epsilon=0),Original model reference parameterisation,Original model — MER reference parameterisation (2025 military footprint 5.5%; g=3%/yr; d_mil=1%/yr; d_rest=1%/yr; epsilon=0) — S3: NATO 5%; non-NATO 3.5%,,,,,,,,,,,,,,,,,,,,,
2030,S3,"NATO→5%, nonNATO→3.5%",0.055,0.03,0.01,0.01,0.0,0.03849999999998644,0.028992773986343784,2.6241819257790993,1.9619866440472764,4.586168569826375,0.973147622966715,0.42872937235596525,4.4630190422511955,56.26900436419668,60.73202340644788,0.0734870796644223,Original model reference case,21.751966590941976,3.3046181840245836,1.1584008582266119,2.857592872674546,Original,Original model — MER reference parameterisation (2025 military footprint 5.5%; g=3%/yr; d_mil=1%/yr; d_rest=1%/yr; epsilon=0),Original model reference parameterisation,Original model — MER reference parameterisation (2025 military footprint 5.5%; g=3%/yr; d_mil=1%/yr; d_rest=1%/yr; epsilon=0) — S3: NATO 5%; non-NATO 3.5%,,,,,,,,,,,,,,,,,,,,,
2031,S3,"NATO→5%, nonNATO→3.5%",0.055,0.03,0.01,0.01,0.0,0.041820309958787966,0.0307271959305082,2.9360110277948253,2.1417384378145186,5.077749465609344,0.9634161467370479,0.4244420786324057,4.891985824253458,57.227253020571325,62.119238844824785,0.07875154163549469,Original model reference case,26.643952415195436,3.3697191622498686,1.5222666620035898,4.379859534678136,Original,Original model — MER reference parameterisation (2025 military footprint 5.5%; g=3%/yr; d_mil=1%/yr; d_rest=1%/yr; epsilon=0),Original model reference parameterisation,Original model — MER reference parameterisation (2025 military footprint 5.5%; g=3%/yr; d_mil=1%/yr; d_rest=1%/yr; epsilon=0) — S3: NATO 5%; non-NATO 3.5%,,,,,,,,,,,,,,,,,,,,,
2032,S3,"NATO→5%, nonNATO→3.5%",0.055,0.03,0.01,0.01,0.0,0.04476482353088705,0.032265314063365295,3.2370136936741223,2.3164163563368674,5.55343005001099,0.9537819852696773,0.4201976578460816,5.296761538155765,58.21875979060551,63.515521328761274,0.08339318370291438,Original model reference case,31.9407139533512,3.436102629746191,1.8606589084095742,6.24051844308771,Original,Original model — MER reference parameterisation (2025 military footprint 5.5%; g=3%/yr; d_mil=1%/yr; d_rest=1%/yr; epsilon=0),Original model reference parameterisation,Original model — MER reference parameterisation (2025 military footprint 5.5%; g=3%/yr; d_mil=1%/yr; d_rest=1%/yr; epsilon=0) — S3: NATO 5%; non-NATO 3.5%,,,,,,,,,,,,,,,,,,,,,
2033,S3,"NATO→5%, nonNATO→3.5%",0.055,0.03,0.01,0.01,0.0,0.04711057859467799,0.033490660223439564,3.508838040215717,2.476518975236176,5.985357015451893,0.9442441654169805,0.41599568126762076,5.651638439778042,59.255295693744785,64.90693413352282,0.0870729532248714,Original model reference case,37.59235239312924,3.503793851552191,2.147844588225851,8.38836303131356,Original,Original model — MER reference parameterisation (2025 military footprint 5.5%; g=3%/yr; d_mil=1%/yr; d_rest=1%/yr; epsilon=0),Original model reference parameterisation,Original model — MER reference parameterisation (2025 military footprint 5.5%; g=3%/yr; d_mil=1%/yr; d_rest=1%/yr; epsilon=0) — S3: NATO 5%; non-NATO 3.5%,,,,,,,,,,,,,,,,,,,,,
2034,S3,"NATO→5%, nonNATO→3.5%",0.055,0.03,0.01,0.01,0.0,0.04882476919383726,0.034386097646015426,3.745607864293679,2.619015493233934,6.364623357527613,0.9348017237628108,0.41183572445494454,5.949660885717861,60.34037910543884,66.2900399911567,0.08975195800925091,Original model reference case,43.5420132788471,3.5728185904277696,2.376842295290091,10.765205326603652,Original,Original model — MER reference parameterisation (2025 military footprint 5.5%; g=3%/yr; d_mil=1%/yr; d_rest=1%/yr; epsilon=0),Original model reference parameterisation,Original model — MER reference parameterisation (2025 military footprint 5.5%; g=3%/yr; d_mil=1%/yr; d_rest=1%/yr; epsilon=0) — S3: NATO 5%; non-NATO 3.5%,,,,,,,,,,,,,,,,,,,,,
2035,S3,"NATO→5%, nonNATO→3.5%",0.055,0.03,0.01,0.01,0.0,0.049999999999972886,0.03499999999998584,3.9508390555867257,2.74574653695796,6.696585592544686,0.9254537065251827,0.4077173672103951,6.197379957683617,61.471586829700044,67.66896678738367,0.09158378281666137,Original model reference case,49.73939323653072,3.6432031166591967,2.55417684102442,13.31938216762807,Original,Original model — MER reference parameterisation (2025 military footprint 5.5%; g=3%/yr; d_mil=1%/yr; d_rest=1%/yr; epsilon=0),Original model reference parameterisation,Original model — MER reference parameterisation (2025 military footprint 5.5%; g=3%/yr; d_mil=1%/yr; d_rest=1%/yr; epsilon=0) — S3: NATO 5%; non-NATO 3.5%,,,,,,,,,,,,,,,,,,,,,
2025,S0,Baseline,0.055,,,,,0.027,0.022985547972701727,1.8773865800405787,1.5867842199693458,3.4641708000099243,0.5825932533906624,0.25666695778749465,2.0182025366787153,34.67638903929793,36.694591575976645,0.05499999999999999,,2.0182025366787153,2.0182025366787153,0.0,0.0,SA1,SA1 — AR6 pathways; fixed NATO GDP share (s_NATO=0.5018),SSP1-1.9,SA1 — AR6 pathways; fixed NATO GDP share (s_NATO=0.5018) — SSP1-1.9 — IMAGE 3.0.1 / SSP1-19 — S0: Baseline,SA1_AR6_fixed_split,SSP1-1.9,138.56683200039697,69.53283629779921,69.03399570259776,0.5018,0.26481511517757383,1.0,36.694591575976645,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,IMAGE 3.0.1,SSP1-19,0.0,36.694591575976645,0.0,0.0,,,,
2026,S0,Baseline,0.055,,,,,0.027,0.022985547972701727,1.9590450507200632,1.655802702405838,3.6148477531259013,0.5286412838450313,0.23289790826739143,1.9109577571168033,32.83372873591598,34.74468649303279,0.055,,3.9291602937955186,1.9109577571168033,0.0,0.0,SA1,SA1 — AR6 pathways; fixed NATO GDP share (s_NATO=0.5018),SSP1-1.9,SA1 — AR6 pathways; fixed NATO GDP share (s_NATO=0.5018) — SSP1-1.9 — IMAGE 3.0.1 / SSP1-19 — S0: Baseline,SA1_AR6_fixed_split,SSP1-1.9,144.59391012503605,72.55722410074308,72.03668602429296,0.5018,0.24029149265683242,0.9073934185958498,34.74468649303279,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,IMAGE 3.0.1,SSP1-19,0.0,34.74468649303279,0.0,0.0,,,,
2027,S0,Baseline,0.055,,,,,0.027,0.022985547972701727,2.0442553236253684,1.727823200401779,3.7720785240271475,0.47819994401908644,0.21067549981260456,1.8038077390253802,30.99269660689063,32.796504345916006,0.05499999999999999,,5.7329680328208985,1.8038077390253802,0.0,0.0,SA1,SA1 — AR6 pathways; fixed NATO GDP share (s_NATO=0.5018),SSP1-1.9,SA1 — AR6 pathways; fixed NATO GDP share (s_NATO=0.5018) — SSP1-1.9 — IMAGE 3.0.1 / SSP1-19 — S0: Baseline,SA1_AR6_fixed_split,SSP1-1.9,150.8831409610859,75.71316013427291,75.16998082681299,0.5018,0.2173636109177666,0.820812704637391,32.796504345916006,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,IMAGE 3.0.1,SSP1-19,0.0,32.796504345916006,0.0,0.0,,,,
2028,S0,Baseline,0.055,,,,,0.027,0.022985547972701727,2.133171887310426,1.8029762890886598,3.9361481763990858,0.4310692601997735,0.18991163211598416,1.6967524824370415,29.1532926527819,30.85004513521894,0.054999999999999986,,7.42972051525794,1.6967524824370415,0.0,0.0,SA1,SA1 — AR6 pathways; fixed NATO GDP share (s_NATO=0.5018),SSP1-1.9,SA1 — AR6 pathways; fixed NATO GDP share (s_NATO=0.5018) — SSP1-1.9 — IMAGE 3.0.1 / SSP1-19 — S0: Baseline,SA1_AR6_fixed_split,SSP1-1.9,157.44592705596344,79.00636619668245,78.43956085928099,0.5018,0.19594057281807886,0.7399146105640133,30.850045135218938,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,IMAGE 3.0.1,SSP1-19,3.552713678800501e-15,30.85004513521894,0.0,0.0,,,,
2029,S0,Baseline,0.055,,,,,0.027,0.022985547972701727,2.2259559499356505,1.8813982230705095,4.10735417300616,0.3870598739376787,0.17052288152499134,1.5897919884211626,27.315516891963618,28.90530888038478,0.05499999999999999,,9.019512503679103,1.5897919884211626,0.0,0.0,SA1,SA1 — AR6 pathways; fixed NATO GDP share (s_NATO=0.5018),SSP1-1.9,SA1 — AR6 pathways; fixed NATO GDP share (s_NATO=0.5018) — SSP1-1.9 — IMAGE 3.0.1 / SSP1-19 — S0: Baseline,SA1_AR6_fixed_split,SSP1-1.9,164.2941669202464,82.44281296057964,81.85135395966675,0.5018,0.17593630633530852,0.6643741095266902,28.90530888038478,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,IMAGE 3.0.1,SSP1-19,0.0,28.90530888038478,0.0,0.0,,,,
2030,S0,Baseline,0.055,,,,,0.027,0.022985547972701727,2.3227757315427593,1.9632311834572393,4.286006914999999,0.3459925019508753,0.15243026309723878,1.482926255899602,25.479369305911348,26.96229556181095,0.054999999999999986,,10.502438759578705,1.482926255899602,0.0,0.0,SA1,SA1 — AR6 pathways; fixed NATO GDP share (s_NATO=0.5018),SSP1-1.9,SA1 — AR6 pathways; fixed NATO GDP share (s_NATO=0.5018) — SSP1-1.9 — IMAGE 3.0.1 / SSP1-19 — S0: Baseline,SA1_AR6_fixed_split,SSP1-1.9,171.44027659999995,86.02873079787997,85.41154580211997,0.5018,0.1572693190685797,0.5938834683326951,26.962295561810947,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,IMAGE 3.0.1,SSP1-19,3.552713678800501e-15,26.96229556181095,0.0,0.0,,,,
2031,S0,Baseline,0.055,,,,,0.027,0.022985547972701727,2.4077079453926222,2.035016663409435,4.442724608802058,0.3175411683113456,0.1398957594658376,1.4107479627645714,24.239214996591272,25.649962959355843,0.055,,11.913186722343276,1.4107479627645714,0.0,0.0,SA1,SA1 — AR6 pathways; fixed NATO GDP share (s_NATO=0.5018),SSP1-1.9,SA1 — AR6 pathways; fixed NATO GDP share (s_NATO=0.5018) — SSP1-1.9 — IMAGE 3.0.1 / SSP1-19 — S0: Baseline,SA1_AR6_fixed_split,SSP1-1.9,177.7089843520823,89.1743683478749,88.5346160042074,0.5018,0.14433689468697528,0.5450477952898914,25.64996295935584,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,IMAGE 3.0.1,SSP1-19,3.552713678800501e-15,25.649962959355843,0.0,0.0,,,,
2032,S0,Baseline,0.055,,,,,0.027,0.022985547972701727,2.495745702688403,2.1094269769397562,4.60517267962816,0.29068151672254855,0.12806248638825568,1.3386385792835567,23.000244680417474,24.33888325970103,0.055,,13.251825301626832,1.3386385792835567,0.0,0.0,SA1,SA1 — AR6 pathways; fixed NATO GDP share (s_NATO=0.5018),SSP1-1.9,SA1 — AR6 pathways; fixed NATO GDP share (s_NATO=0.5018) — SSP1-1.9 — IMAGE 3.0.1 / SSP1-19 — S0: Baseline,SA1_AR6_fixed_split,SSP1-1.9,184.20690718512637,92.43502602549641,91.77188115962996,0.5018,0.132127962146613,0.49894418624108205,24.338883259701028,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,IMAGE 3.0.1,SSP1-19,3.552713678800501e-15,24.33888325970103,0.0,0.0,,,,
2033,S0,Baseline,0.055,,,,,0.027,0.022985547972701727,2.5870025575182103,2.1865581009967103,4.773560658514921,0.2653361288096339,0.11689633646858,1.266598105768316,21.76245836274652,23.02905646851484,0.05499999999999999,,14.518423407395149,1.266598105768316,0.0,0.0,SA1,SA1 — AR6 pathways; fixed NATO GDP share (s_NATO=0.5018),SSP1-1.9,SA1 — AR6 pathways; fixed NATO GDP share (s_NATO=0.5018) — SSP1-1.9 — IMAGE 3.0.1 / SSP1-19 — S0: Baseline,SA1_AR6_fixed_split,SSP1-1.9,190.94242634059682,95.81490953771149,95.12751680288534,0.5018,0.12060733127710635,0.45543975537888826,23.02905646851484,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,IMAGE 3.0.1,SSP1-19,0.0,23.02905646851484,0.0,0.0,,,,
2034,S0,Baseline,0.055,,,,,0.027,0.022985547972701727,2.6815962160714384,2.2665095219225946,4.948105737994033,0.24143108591056997,0.10636474414241895,1.1946265415242217,20.525856031643446,21.72048257316767,0.05499999999999999,,15.71304994891937,1.1946265415242217,0.0,0.0,SA1,SA1 — AR6 pathways; fixed NATO GDP share (s_NATO=0.5018),SSP1-1.9,SA1 — AR6 pathways; fixed NATO GDP share (s_NATO=0.5018) — SSP1-1.9 — IMAGE 3.0.1 / SSP1-19 — S0: Baseline,SA1_AR6_fixed_split,SSP1-1.9,197.92422951976133,99.31837837301624,98.60585114674508,0.5018,0.10974140268662272,0.41440762402491554,21.72048257316767,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,IMAGE 3.0.1,SSP1-19,0.0,21.72048257316767,0.0,0.0,,,,
2035,S0,Baseline,0.055,,,,,0.027,0.022985547972701727,2.779648688460192,2.349384363774341,5.129033052234533,0.21889581852041462,0.0964366193481547,1.1227238881871386,19.290437715215383,20.41316160340252,0.055,,16.835773837106508,1.1227238881871386,0.0,0.0,SA1,SA1 — AR6 pathways; fixed NATO GDP share (s_NATO=0.5018),SSP1-1.9,SA1 — AR6 pathways; fixed NATO GDP share (s_NATO=0.5018) — SSP1-1.9 — IMAGE 3.0.1 / SSP1-19 — S0: Baseline,SA1_AR6_fixed_split,SSP1-1.9,205.16132208938131,102.94995142445156,102.21137066492976,0.5018,0.0994980993274612,0.3757266622063547,20.41316160340252,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,IMAGE 3.0.1,SSP1-19,0.0,20.41316160340252,0.0,0.0,,,,
2025,S1,"NATO→3.5%, nonNATO holds",0.055,,,,,0.027,0.022985547972701727,1.8773865800405787,1.5867842199693458,3.4641708000099243,0.5825932533906624,0.25666695778749465,2.0182025366787153,34.67638903929793,36.694591575976645,0.05499999999999999,,2.0182025366787153,2.0182025366787153,0.0,0.0,SA1,SA1 — AR6 pathways; fixed NATO GDP share (s_NATO=0.5018),SSP1-1.9,SA1 — AR6 pathways; fixed NATO GDP share (s_NATO=0.5018) — SSP1-1.9 — IMAGE 3.0.1 / SSP1-19 — S1: NATO 3.5%,SA1_AR6_fixed_split,SSP1-1.9,138.56683200039697,69.53283629779921,69.03399570259776,0.5018,0.26481511517757383,1.0,36.694591575976645,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,IMAGE 3.0.1,SSP1-19,0.0,36.694591575976645,0.0,0.0,,,,
2026,S1,"NATO→3.5%, nonNATO holds",0.055,,,,,0.02740877593256891,0.022985547972701727,1.988704697666456,1.655802702405838,3.644507400072294,0.5286412838450313,0.23289790826739143,1.9266370709569345,32.82682106618222,34.753458137139155,0.0554372765827882,,3.94483960763565,1.9109577571168033,0.015679313840131215,0.015679313840131215,SA1,SA1 — AR6 pathways; fixed NATO GDP share (s_NATO=0.5018),SSP1-1.9,SA1 — AR6 pathways; fixed NATO GDP share (s_NATO=0.5018) — SSP1-1.9 — IMAGE 3.0.1 / SSP1-19 — S1: NATO 3.5%,SA1_AR6_fixed_split,SSP1-1.9,144.59391012503605,72.55722410074308,72.03668602429296,0.5018,0.24029149265683242,0.9073934185958498,34.74468649303279,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,IMAGE 3.0.1,SSP1-19,0.00877164410636766,34.74468649303279,0.00877164410636766,0.00877164410636766,,,,
2027,S1,"NATO→3.5%, nonNATO holds",0.055,,,,,0.028005016140972137,0.022985547972701727,2.120348271644321,1.727823200401779,3.8481714720461,0.47819994401908644,0.21067549981260456,1.8401953825082906,30.976665687034522,32.81686106954281,0.05607469217146329,,5.785034990143941,1.8038077390253802,0.03638764348291046,0.052066957323041674,SA1,SA1 — AR6 pathways; fixed NATO GDP share (s_NATO=0.5018),SSP1-1.9,SA1 — AR6 pathways; fixed NATO GDP share (s_NATO=0.5018) — SSP1-1.9 — IMAGE 3.0.1 / SSP1-19 — S1: NATO 3.5%,SA1_AR6_fixed_split,SSP1-1.9,150.8831409610859,75.71316013427291,75.16998082681299,0.5018,0.2173636109177666,0.820812704637391,32.796504345916006,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,IMAGE 3.0.1,SSP1-19,0.020356723626804296,32.796504345916006,0.020356723626804296,0.029128367733171956,,,,
2028,S1,"NATO→3.5%, nonNATO holds",0.055,,,,,0.028820930945768986,0.022985547972701727,2.277037024430722,1.8029762890886598,4.080013313519382,0.4310692601997735,0.18991163211598416,1.7587683206640266,29.125970989786797,30.884739310450822,0.0569461928425244,,7.5438033108079665,1.6967524824370415,0.06201583822698509,0.11408279555002676,SA1,SA1 — AR6 pathways; fixed NATO GDP share (s_NATO=0.5018),SSP1-1.9,SA1 — AR6 pathways; fixed NATO GDP share (s_NATO=0.5018) — SSP1-1.9 — IMAGE 3.0.1 / SSP1-19 — S1: NATO 3.5%,SA1_AR6_fixed_split,SSP1-1.9,157.44592705596344,79.00636619668245,78.43956085928099,0.5018,0.19594057281807886,0.7399146105640133,30.850045135218938,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,IMAGE 3.0.1,SSP1-19,0.03469417523188412,30.85004513521894,0.034694175231880564,0.06382254296505252,,,,
2029,S1,"NATO→3.5%, nonNATO holds",0.055,,,,,0.029845109579542582,0.022985547972701727,2.4605147868542327,1.8813982230705095,4.341913009924742,0.3870598739376787,0.17052288152499134,1.6805803022698378,27.27551924320511,28.95609954547495,0.058038904709196815,,9.224383613077805,1.5897919884211626,0.09078831384867514,0.2048711093987019,SA1,SA1 — AR6 pathways; fixed NATO GDP share (s_NATO=0.5018),SSP1-1.9,SA1 — AR6 pathways; fixed NATO GDP share (s_NATO=0.5018) — SSP1-1.9 — IMAGE 3.0.1 / SSP1-19 — S1: NATO 3.5%,SA1_AR6_fixed_split,SSP1-1.9,164.2941669202464,82.44281296057964,81.85135395966675,0.5018,0.17593630633530852,0.6643741095266902,28.90530888038478,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,IMAGE 3.0.1,SSP1-19,0.05079066509016883,28.90530888038478,0.05079066509016883,0.11461320805522135,,,,
2030,S1,"NATO→3.5%, nonNATO holds",0.055,,,,,0.030999999999995285,0.022985547972701727,2.6668906547338733,1.9632311834572393,4.630121838191113,0.3459925019508753,0.15243026309723878,1.6019874391331288,25.42691577763364,27.028903216766768,0.05926942082279433,,10.826371052210934,1.482926255899602,0.11906118323352688,0.3239322926322288,SA1,SA1 — AR6 pathways; fixed NATO GDP share (s_NATO=0.5018),SSP1-1.9,SA1 — AR6 pathways; fixed NATO GDP share (s_NATO=0.5018) — SSP1-1.9 — IMAGE 3.0.1 / SSP1-19 — S1: NATO 3.5%,SA1_AR6_fixed_split,SSP1-1.9,171.44027659999995,86.02873079787997,85.41154580211997,0.5018,0.1572693190685797,0.5938834683326951,26.962295561810947,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,IMAGE 3.0.1,SSP1-19,0.06660765495582055,26.96229556181095,0.066607654955817,0.18122086301103835,,,,
2031,S1,"NATO→3.5%, nonNATO holds",0.055,,,,,0.03215489042044799,0.022985547972701727,2.867392042538583,2.035016663409435,4.902408705948018,0.3175411683113456,0.1398957594658376,1.5567165880264455,24.174907140706672,25.73162372873312,0.0604981871504729,,12.38308764023738,1.4107479627645714,0.14596862526187415,0.46990091789410293,SA1,SA1 — AR6 pathways; fixed NATO GDP share (s_NATO=0.5018),SSP1-1.9,SA1 — AR6 pathways; fixed NATO GDP share (s_NATO=0.5018) — SSP1-1.9 — IMAGE 3.0.1 / SSP1-19 — S1: NATO 3.5%,SA1_AR6_fixed_split,SSP1-1.9,177.7089843520823,89.1743683478749,88.5346160042074,0.5018,0.14433689468697528,0.5450477952898914,25.64996295935584,AR6 World GDP level and trajectory (unrebased),Fixed original NATO GDP share = 0.5018,IMAGE 3.0.1,SSP1-19,0.08166076937727951,25.649962959355843,0.08166076937727595,0.2628816323883143,,,,
