year,scenario_code,scenario,s_mil_2025_assumed,g_world,d_mil,d_rest,epsilon,m_NATO,m_nonNATO,M_NATO,M_nonNATO,M_global,eta_mil,eta_rest,E_mil_Gt,E_rest_Gt,E_world_Gt,s_mil,model_family,cum_E_mil_Gt,E_mil_S0_Gt,incremental_E_mil_vs_S0_Gt,cum_incremental_E_mil_vs_S0_Gt,combined_model,combined_model_label,projected_pathway,trajectory_label,analysis,ssp,GDP_world,GDP_NATO,GDP_nonNATO,s_NATO_GDP,economy_GHG_intensity,intensity_multiplier_q,E_world_AR6_Gt,GDP_model_basis,bloc_split_basis,ar6_model,ar6_scenario,world_GHG_minus_AR6_Gt,E_world_S0_Gt,incremental_E_world_vs_S0_Gt,cum_incremental_E_world_vs_S0_Gt,GDP_valuation,GDP_world_2025_calibrated,s_NATO_GDP_2025_calibrated,m_nonNATO_2025_calibrated
2025,S1,"NATO→3.5%, nonNATO holds",0.055,,,,,0.027,0.02407013275714725,1.2357126903420883,2.369415772527814,3.6051284628699025,0.9854524668689925,0.43415038750172397,3.5526827371147642,61.041548846790036,64.5942315839048,0.055,,3.5526827371147642,3.5526827371147642,0.0,0.0,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP5-8.5,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP5-8.5 — MIGRATION 1.0 / SSP5-8.5_zeromig — S1: NATO 3.5%,SA2_AR6_dynamic_v32_split,SSP5-8.5,144.2051385147961,45.7671366793366,98.43800183545949,0.31737521388421736,0.4479329394859057,1.0,64.5942315839048,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MIGRATION 1.0,SSP5-8.5_zeromig,0.0,64.5942315839048,0.0,0.0,,,,
2026,S1,"NATO→3.5%, nonNATO holds",0.055,,,,,0.02740877593256891,0.02407013275714725,1.3006265159510166,2.5009852229310168,3.801611738882033,0.956299473283868,0.4213067609572286,3.635479303522658,62.16608758769904,65.8015668912217,0.05524912969827245,,7.1881620406374225,3.6169293768242152,0.018549926698442576,0.018549926698442576,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP5-8.5,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP5-8.5 — MIGRATION 1.0 / SSP5-8.5_zeromig — S1: NATO 3.5%,SA2_AR6_dynamic_v32_split,SSP5-8.5,151.357011624834,47.45292234687236,103.90408927796165,0.31351651197034136,0.4346815787653946,0.9704166415273685,65.79210477029503,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MIGRATION 1.0,SSP5-8.5_zeromig,0.009462120926670536,65.79118930985194,0.01037758136975242,0.01037758136975242,,,,
2027,S1,"NATO→3.5%, nonNATO holds",0.055,,,,,0.028005016140972137,0.02407013275714725,1.3779315335101034,2.63954416456492,4.017475698075023,0.9278858000658762,0.40878884898007134,3.727758652353557,63.29936190646167,67.02712055881523,0.05561567647953053,,10.91592069299098,3.681874852476166,0.045883799877390885,0.06443372657583346,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP5-8.5,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP5-8.5 — MIGRATION 1.0 / SSP5-8.5_zeromig — S1: NATO 3.5%,SA2_AR6_dynamic_v32_split,SSP5-8.5,158.86358283723416,49.2030258641469,109.66055697308727,0.3097187220973011,0.42176627275721645,0.941583517482057,67.00330121011756,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MIGRATION 1.0,SSP5-8.5_zeromig,0.023819348697671217,67.00145130014256,0.02566925867266434,0.03604684004241676,,,,
2028,S1,"NATO→3.5%, nonNATO holds",0.055,,,,,0.028820930945768986,0.02407013275714725,1.4704439926331128,2.7854544968738204,4.255898489506933,0.9003108417151483,0.39664044075562477,3.8316315513422152,64.44873481069075,68.28036636203296,0.05611615396183315,,14.747552244333194,3.747989160319558,0.08364239102265714,0.1480761175984906,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP5-8.5,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP5-8.5 — MIGRATION 1.0 / SSP5-8.5_zeromig — S1: NATO 3.5%,SA2_AR6_dynamic_v32_split,SSP5-8.5,166.7424434517702,51.020003323278466,115.72244012849174,0.30598090244512854,0.40923220077961286,0.913601489654434,68.23637709713807,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MIGRATION 1.0,SSP5-8.5_zeromig,0.04398926489488986,68.23357341600631,0.04679294602665607,0.08283978606907283,,,,
2029,S1,"NATO→3.5%, nonNATO holds",0.055,,,,,0.029845109579542582,0.02407013275714725,1.579000802597198,2.939096559021397,4.518097361618595,0.8729878360329933,0.3846030326578922,3.9442440387057935,65.57249400795469,69.51673804666048,0.05673804826771891,,18.69179628303899,3.8128376853790535,0.13140635332674,0.2794824709252306,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP5-8.5,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP5-8.5 — MIGRATION 1.0 / SSP5-8.5_zeromig — S1: NATO 3.5%,SA2_AR6_dynamic_v32_split,SSP5-8.5,175.0120572110772,52.90651717625217,122.10554003482503,0.30230212717540417,0.39681265274226973,0.885875133893241,69.44699868380943,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MIGRATION 1.0,SSP5-8.5_zeromig,0.06973936285105253,69.44322400284133,0.07351404381914506,0.1563538298882179,,,,
2030,S1,"NATO→3.5%, nonNATO holds",0.055,,,,,0.030999999999995285,0.02407013275714725,1.700825567396947,3.1008700594807177,4.801695626877665,0.8461594780801066,0.37278354628703997,4.063000265538335,66.6872888345497,70.75028910008804,0.05742733092992095,,22.754796548577325,3.8773009527109252,0.1856993128274098,0.4651817837526404,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP5-8.5,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP5-8.5 — MIGRATION 1.0 / SSP5-8.5_zeromig — S1: NATO 3.5%,SA2_AR6_dynamic_v32_split,SSP5-8.5,183.69180356957398,54.86534088378083,128.82646268579316,0.2986814861502537,0.38461794458186666,0.8586507279935566,70.65116392546554,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MIGRATION 1.0,SSP5-8.5_zeromig,0.09912517462250037,70.64640137263216,0.10388772745588426,0.26024155734410215,,,,
2031,S1,"NATO→3.5%, nonNATO holds",0.055,,,,,0.03215489042044799,0.02407013275714725,1.8246984069454733,3.2639131453532326,5.088611552298706,0.8257690982539551,0.36380037195803616,4.202018172906361,68.12477364337818,72.32679181628454,0.058097671241658294,,26.956814721483685,3.9604597844884246,0.24155838841793642,0.7067401721705768,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP5-8.5,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP5-8.5 — MIGRATION 1.0 / SSP5-8.5_zeromig — S1: NATO 3.5%,SA2_AR6_dynamic_v32_split,SSP5-8.5,192.3472811262712,56.747150529398425,135.6001305968728,0.2950244484721639,0.3753495901154341,0.8379593395078831,72.19747313056408,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MIGRATION 1.0,SSP5-8.5_zeromig,0.12931868572046312,72.19165425633045,0.13513755995408872,0.39537911729819086,,,,
2032,S1,"NATO→3.5%, nonNATO holds",0.055,,,,,0.033179069054221584,0.02407013275714725,1.9474491399105434,3.4351807917260673,5.382629931636611,0.8053798260092528,0.354817685584496,4.33506155781369,69.55419100613038,73.88925256394407,0.05866971727805894,,31.291876279297373,4.042965481316233,0.29209607649745717,0.998836248668034,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP5-8.5,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP5-8.5 — MIGRATION 1.0 / SSP5-8.5_zeromig — S1: NATO 3.5%,SA2_AR6_dynamic_v32_split,SSP5-8.5,201.41060100515517,58.69511096673633,142.71549003841884,0.2914201669316999,0.36608173909511493,0.8172690749540954,73.73274308815951,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MIGRATION 1.0,SSP5-8.5_zeromig,0.15650947578455998,73.72584217149794,0.16341039244612432,0.5587895097443152,,,,
2033,S1,"NATO→3.5%, nonNATO holds",0.055,,,,,0.03399498385901843,0.02407013275714725,2.0638904023154843,3.6150779462214713,5.678968348536955,0.7844164704248574,0.3455820813759861,4.454676307613839,70.92105012362569,75.37572643123953,0.05909961360939661,,35.746552586911214,4.121552852091669,0.3331234555221707,1.3319597041902047,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP5-8.5,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP5-8.5 — MIGRATION 1.0 / SSP5-8.5_zeromig — S1: NATO 3.5%,SA2_AR6_dynamic_v32_split,SSP5-8.5,210.9009805583224,60.71161589235351,150.1893646659689,0.2878678692324257,0.3565529411022079,0.7959962522770151,75.19736489940942,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MIGRATION 1.0,SSP5-8.5_zeromig,0.17836153183010595,75.18936365891943,0.1863627723200949,0.7451522820644101,,,,
2034,S1,"NATO→3.5%, nonNATO holds",0.055,,,,,0.034591224067421655,0.02407013275714725,2.172299418777005,3.804029196844437,5.976328615621442,0.7633952115924943,0.33632096734494504,4.56230064806861,72.2626676702907,76.82496831835931,0.05938564958676762,,40.30885323497982,4.198373044622516,0.3639276034460943,1.695887307636299,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP5-8.5,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP5-8.5 — MIGRATION 1.0 / SSP5-8.5_zeromig — S1: NATO 3.5%,SA2_AR6_dynamic_v32_split,SSP5-8.5,220.8385426511057,62.79914855117536,158.03939409993035,0.28436679484155675,0.3469978234511338,0.7746646715675443,76.63049363405406,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MIGRATION 1.0,SSP5-8.5_zeromig,0.1944746843052485,76.62137245629155,0.2035958620677576,0.9487481441321677,,,,
2035,S1,"NATO→3.5%, nonNATO holds",0.055,,,,,0.03499999999999057,0.02407013275714725,2.2736099824258726,4.002479715332103,6.276089697757976,0.742429659185252,0.32708439530539074,4.659555135322526,73.5836101083026,78.24316524362511,0.05955223208077161,,44.96840837030235,4.273727596037705,0.38582753928482116,2.08171484692112,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP5-8.5,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP5-8.5 — MIGRATION 1.0 / SSP5-8.5_zeromig — S1: NATO 3.5%,SA2_AR6_dynamic_v32_split,SSP5-8.5,231.244358329465,64.96028521218528,166.28407311727972,0.28091619480564034,0.3374680269023873,0.7533896196374855,78.03757733775319,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MIGRATION 1.0,SSP5-8.5_zeromig,0.20558790587192277,78.02731766920004,0.2158475744250694,1.164595718557237,,,,
2036,S1,"NATO→3.5%, nonNATO holds",0.055,,,,,0.035,0.02407013275714725,2.340358634525979,4.184850738718583,6.525209373244563,0.7196379706728614,0.3170433017649669,4.695788431577251,74.25246243112977,78.94825086270703,0.05947932196424901,,49.6641968018796,4.310825931372225,0.38496250020502565,2.466677347126146,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP5-8.5,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP5-8.5 — MIGRATION 1.0 / SSP5-8.5_zeromig — S1: NATO 3.5%,SA2_AR6_dynamic_v32_split,SSP5-8.5,240.72811483684964,66.8673895578851,173.86072527896454,0.2777714169497967,0.3271081684876643,0.7302614736551581,78.74413274777001,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MIGRATION 1.0,SSP5-8.5_zeromig,0.20411811493701748,78.73288722622867,0.215363636478358,1.379959355035595,,,,
2037,S1,"NATO→3.5%, nonNATO holds",0.055,,,,,0.035,0.02407013275714725,2.4091034220605874,4.375210972747073,6.7843143948076605,0.7058967783590304,0.3109894897665658,4.789025674669523,75.82436994210433,80.61339561677384,0.059407318573155767,,54.45322247654912,4.400322053100086,0.3887036215694364,2.8553809686955822,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP5-8.5,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP5-8.5 — MIGRATION 1.0 / SSP5-8.5_zeromig — S1: NATO 3.5%,SA2_AR6_dynamic_v32_split,SSP5-8.5,250.6008176439028,68.8315263445882,181.7692912993146,0.27466600864166374,0.32086217198137745,0.7163174299028604,80.40832264953174,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MIGRATION 1.0,SSP5-8.5_zeromig,0.20507296724210278,80.39593904526647,0.21745657150736974,1.5974159265429648,,,,
2038,S1,"NATO→3.5%, nonNATO holds",0.055,,,,,0.035,0.02407013275714725,2.4799052557895105,4.57390248038026,7.053807736169771,0.6908317546113493,0.3043524513322728,4.872994375069273,77.2521423890761,82.12513676414537,0.059336210167466666,,59.3262168516184,4.481406420983106,0.39158795408616687,3.246968922781749,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP5-8.5,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP5-8.5 — MIGRATION 1.0 / SSP5-8.5_zeromig — S1: NATO 3.5%,SA2_AR6_dynamic_v32_split,SSP5-8.5,260.8784181538368,70.85443587970029,190.02398227413647,0.27159945380348904,0.31401443391424966,0.7010300119358162,81.91958879702197,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MIGRATION 1.0,SSP5-8.5_zeromig,0.20554796712339396,81.90606658004121,0.21907018410415446,1.8164861106471193,,,,
2039,S1,"NATO→3.5%, nonNATO holds",0.055,,,,,0.035,0.02407013275714725,2.5528269453255596,4.78128176529884,7.3341087106244,0.6749294830685362,0.2973465554777467,4.950006200830175,78.57186873924425,83.52187494007443,0.05926598516115357,,64.27622305244857,4.556182618985144,0.3938235818450311,3.64079250462678,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP5-8.5,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP5-8.5 — MIGRATION 1.0 / SSP5-8.5_zeromig — S1: NATO 3.5%,SA2_AR6_dynamic_v32_split,SSP5-8.5,271.5775219662541,72.93791272358742,198.63960924266667,0.26857124328813414,0.3067861286675164,0.6848929864805567,83.31621659714449,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MIGRATION 1.0,SSP5-8.5_zeromig,0.20565834292993657,83.30155405512615,0.22032088494827917,2.0368069955953985,,,,
2040,S1,"NATO→3.5%, nonNATO holds",0.055,,,,,0.035,0.02407013275714725,2.6279332596463205,4.997720376083577,7.625653635729897,0.65904180275939,0.29034708792896197,5.025624519310128,79.8715113364471,84.89713585575723,0.05919663212017911,,69.3018475717587,4.629757576917289,0.39586694239283915,4.03665944701962,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP5-8.5,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP5-8.5 — MIGRATION 1.0 / SSP5-8.5_zeromig — S1: NATO 3.5%,SA2_AR6_dynamic_v32_split,SSP5-8.5,282.7154157069408,75.0838074184663,207.63160828847452,0.2655808747843351,0.2995644557997227,0.6687707676589579,84.69148965244209,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MIGRATION 1.0,SSP5-8.5_zeromig,0.2056462033151405,84.67567183204095,0.2214640237162797,2.258271019311678,,,,
2041,S1,"NATO→3.5%, nonNATO holds",0.055,,,,,0.035,0.02407013275714725,2.6932519974810027,5.196286780235981,7.889538777716984,0.64813476248118,0.28554188836583455,5.113484341781656,81.36276827721211,86.47625261899377,0.05913165969750316,,74.41533191354036,4.714492286081241,0.39899205570041474,4.4356515027200345,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP5-8.5,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP5-8.5 — MIGRATION 1.0 / SSP5-8.5_zeromig — S1: NATO 3.5%,SA2_AR6_dynamic_v32_split,SSP5-8.5,292.8311588771492,76.95005707088579,215.88110180626342,0.2627796077642423,0.29460671021871815,0.6577027145108806,86.27002436633171,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MIGRATION 1.0,SSP5-8.5_zeromig,0.2062282526620578,86.2530402801404,0.22321233885337222,2.4814833581650504,,,,
2042,S1,"NATO→3.5%, nonNATO holds",0.055,,,,,0.035,0.02407013275714725,2.760240631249181,5.402416901524845,8.162657532774025,0.6370944527723985,0.2806779756969308,5.2003838340111646,82.84103583039108,88.04141966440224,0.05906746908255313,,79.61571574755152,4.798433206700116,0.4019506273110487,4.837602130031083,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP5-8.5,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP5-8.5 — MIGRATION 1.0 / SSP5-8.5_zeromig — S1: NATO 3.5%,SA2_AR6_dynamic_v32_split,SSP5-8.5,303.30884997874205,78.86401803569088,224.44483194305116,0.2600122549711893,0.2895883876238175,0.6464994245705153,87.83472081737825,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MIGRATION 1.0,SSP5-8.5_zeromig,0.20669884702398633,87.81655218059186,0.22486748381038524,2.7063508419754356,,,,
2043,S1,"NATO→3.5%, nonNATO holds",0.055,,,,,0.035,0.02407013275714725,2.8289431828360665,5.616392191204863,8.44533537404093,0.6261558748181174,0.2758588819128769,5.288096359264991,84.33450273489585,89.62259909416085,0.0590040504595177,,84.9038121068165,4.883214212188541,0.4048821470764503,5.242484277107533,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP5-8.5,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP5-8.5 — MIGRATION 1.0 / SSP5-8.5_zeromig — S1: NATO 3.5%,SA2_AR6_dynamic_v32_split,SSP5-8.5,314.16143974631484,80.82694808103047,233.33449166528436,0.257278385744279,0.2846163067355079,0.6353993681781097,89.41546869930593,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MIGRATION 1.0,SSP5-8.5_zeromig,0.20713039485491436,89.3960915992929,0.22650749486794552,2.932858336843381,,,,
2044,S1,"NATO→3.5%, nonNATO holds",0.055,,,,,0.035,0.02407013275714725,2.899404873175929,5.838504429680392,8.737909302856322,0.6151439011704273,0.27100745296319523,5.375071616632406,85.8184214306577,91.1934930472901,0.05894139413921848,,90.27888372344891,4.967402765259151,0.4076688513732547,5.650153128480788,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP5-8.5,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP5-8.5 — MIGRATION 1.0 / SSP5-8.5_zeromig — S1: NATO 3.5%,SA2_AR6_dynamic_v32_split,SSP5-8.5,325.4023423002487,82.84013923359797,242.5622030666507,0.25457757509674406,0.27961086416837605,0.6242248326039306,90.98603013298624,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MIGRATION 1.0,SSP5-8.5_zeromig,0.20746291430386066,90.96542655701137,0.22806649027873505,3.160924827122116,,,,
2045,S1,"NATO→3.5%, nonNATO holds",0.055,,,,,0.035,0.02407013275714725,2.971672156023137,6.069056102369265,9.040728258392402,0.6041100372138234,0.26614638003126484,5.4615946846174985,87.29726978431484,92.75886446893233,0.058879490557441516,,95.74047840806641,5.051259375643231,0.4103353089742674,6.060488437455055,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP5-8.5,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP5-8.5 — MIGRATION 1.0 / SSP5-8.5_zeromig — S1: NATO 3.5%,SA2_AR6_dynamic_v32_split,SSP5-8.5,337.04545172695816,84.9049187435182,252.14053298343998,0.2519094036382369,0.2745954714608288,0.613028083569793,92.55115472069208,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MIGRATION 1.0,SSP5-8.5_zeromig,0.2077097482402479,92.52930625412155,0.22955821481077976,3.390483041932896,,,,
2046,S1,"NATO→3.5%, nonNATO holds",0.055,,,,,0.035,0.02407013275714725,3.0363183263237827,6.276605610412767,9.31292393673655,0.5954982332051504,0.2623523684749964,5.545829750300569,88.72816397668733,94.2739937269879,0.05882671913063294,,101.28630815836698,5.132544676295031,0.4132850740055378,6.4737735114605925,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP5-8.5,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP5-8.5 — MIGRATION 1.0 / SSP5-8.5_zeromig — S1: NATO 3.5%,SA2_AR6_dynamic_v32_split,SSP5-8.5,347.51518409717266,86.7519521806795,260.76323191649317,0.24963499769386135,0.2706810150932502,0.6042891496301027,94.06576279174041,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MIGRATION 1.0,SSP5-8.5_zeromig,0.20823093524748515,94.0427852939778,0.23120843301009586,3.621691474942992,,,,
2047,S1,"NATO→3.5%, nonNATO holds",0.055,,,,,0.035,0.02407013275714725,3.1024255870123536,6.490978486888036,9.59340407390039,0.5868062533800037,0.2585230347058758,5.629469501765952,90.15130896504779,95.78077846681374,0.05877452231938643,,106.91577766013293,5.213350019456242,0.41611948230970963,6.889892993770303,SA2,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2,SSP5-8.5,SA2 — AR6 pathways; evolving NATO GDP share from SSP Basic Drivers v3.2 — SSP5-8.5 — MIGRATION 1.0 / SSP5-8.5_zeromig — S1: NATO 3.5%,SA2_AR6_dynamic_v32_split,SSP5-8.5,358.3101405442649,88.64073105749581,269.6694094867691,0.2473854938150859,0.266730115172729,0.5954688562954449,95.57210505492849,AR6 World GDP level and trajectory (unrebased),SSP Basic Drivers v3.2 / OECD ENV-Growth 2025,MIGRATION 1.0,SSP5-8.5_zeromig,0.20867341188525756,95.54798435083629,0.23279411597745536,3.854485590920447,,,,
